House_ID,Location,City_Town,Type_of_House,Bedrooms,Bathrooms,Lot_Size_sqft,House_Price_KSh,House_Tax_Rate_%,Year_Built,Proximity_to_City_km,Price_Change_Since_2020_KSh,Price_2020_KSh,Price_2021_KSh,Price_2022_KSh,Price_2023_KSh,Price_2024_KSh
6338,Thika,Kimathi,Townhouse,3,3,1829,82293118,2.03,1983,33.91,746770,87665640,101823634,105504092,82937009,93631953
6339,Mombasa,Likoni,Townhouse,1,1,3580,22033025,4.56,1982,15.84,2524024,26693693,23723531,21217051,25408165,26380452
6340,Kisumu,Nyamasaria,Mansion,1,1,3235,94930045,1.1,2005,24.29,-8041034,119260982,118253617,89256863,99265604,78098950
6341,Kisumu,Milimani,Townhouse,5,1,3954,66288762,2.82,1997,27.85,16710918,71202595,78563621,68232254,56868527,60929837
6342,Eldoret,Annex,Mansion,3,2,2932,73727237,1.06,2022,29.85,-5986930,71487699,70542488,82158721,74046293,80285249
6343,Nairobi,Westlands,Mansion,1,1,3373,76074935,3.25,2017,43.8,5996744,93029394,90545798,81436226,75874933,72181821
6344,Nairobi,Karen,Apartment,4,4,1093,2237140,2.52,1995,17.84,563029,2300533,2228521,2903090,2139317,2383300
6345,Kisumu,Nyamasaria,Villa,4,4,1315,67919175,1.75,2023,43.09,11796990,60251250,87192271,57999927,71446311,54628076
6346,Malindi,Ganda,Bungalow,6,5,4914,68035775,2.11,1983,42.81,5672434,57103518,75411791,71073651,71863699,60627062
6347,Kisumu,Lolwe,Mansion,3,2,1182,27388342,2.87,1993,17.54,1840265,27989766,27860204,34379546,31542551,23534859
6348,Machakos,Mlolongo,Apartment,3,3,2653,43725046,2.62,1987,5.92,12369527,47376694,51349216,51790071,38300766,48194588
6349,Machakos,Katani,Mansion,2,1,2253,62324493,4.23,1996,5.5,-12230939,52136992,63998273,59601691,80777209,56804066
6350,Malindi,Watamu,Townhouse,1,1,4928,3747883,3.63,2012,38.65,997090,3912063,4212461,4745799,3529409,3294446
6351,Kericho,Ainamoi,Townhouse,4,3,3499,70991927,3.21,1985,16.84,-2950377,62297693,77847444,56950901,75514653,64513717
6352,Eldoret,Annex,Mansion,2,1,3853,94295137,2.65,1994,32.87,27809117,107178386,87062923,113746723,109292264,96728616
6353,Kisumu,Milimani,Apartment,4,1,3091,74368497,1.58,1989,49.5,16572473,87013588,95754503,74597735,65629437,87478230
6354,Kisumu,Milimani,Bungalow,3,3,4235,68929486,2.46,2009,14.65,-8556248,73572309,58653573,65811556,78547218,66186731
6355,Malindi,Shela,Bungalow,5,4,3943,87844318,3.61,2023,9.73,-1310391,110327946,87462340,83032618,105039955,74093086
6356,Kericho,Motobo,Apartment,3,3,3116,44170183,4.38,1986,31.5,-4376371,50841166,35419567,52517373,56380622,45232993
6357,Mombasa,Nyali,Apartment,6,4,3538,55465572,3.46,2009,40.93,-3812489,57476347,49458971,55546964,55800616,67287114
6358,Kisumu,Lolwe,Bungalow,1,1,664,10449231,1.46,2014,31.17,2036145,8945024,10478215,10631124,10744974,10949751
6359,Mombasa,Mtwapa,Mansion,3,1,4313,86449737,4.15,1990,2.41,-11232417,72137578,108371759,88992870,105404808,97915216
6360,Malindi,Sabaki,Mansion,6,1,3628,48702972,2.91,2007,29.43,-6062710,57026513,55537585,43092465,61324992,58708109
6361,Eldoret,Langas,Townhouse,5,4,4193,35556430,3.04,2021,29.77,-6878435,45610450,42950642,39370545,39394732,43704803
6362,Nyeri,Ruring'u,Bungalow,3,1,4998,35089630,2.89,2008,24.89,4502438,44243747,32365389,35576624,41435205,43157308
6363,Machakos,Katani,Apartment,6,3,2333,7779286,2.77,2000,45.39,-268669,8979782,9421641,8645150,9831632,6401785
6364,Mombasa,Bamburi,Villa,5,2,4910,45290639,2.52,2002,45.92,1408125,38590475,41754079,51062904,51305178,52179673
6365,Eldoret,Langas,Apartment,2,1,1862,14358534,1.41,2023,6.87,-1935948,12384480,18230576,14564741,13761267,16645415
6366,Nakuru,Kiamunyi,Bungalow,6,1,1440,1752595,4.04,2001,16.35,404330,2050670,1617800,2083296,1497732,1549073
6367,Nyeri,Ruring'u,Townhouse,2,2,3946,44565107,2.38,1996,7.01,-7268138,57005676,49259234,36660733,51521129,39754738
6368,Kisumu,Lolwe,Bungalow,5,3,1389,45015751,2.05,1988,13.54,11610054,46814332,48027134,54186066,53027449,55530194
6369,Malindi,Watamu,Townhouse,6,4,837,4899663,1.07,2012,6.33,197118,6203655,6112069,4906655,5373106,5075601
6370,Thika,Kiganjo,Bungalow,4,4,1741,24665321,2.91,2005,5.99,-2371186,25927017,29552164,32013629,30357122,30417725
6371,Kisumu,Nyalenda,Apartment,2,1,4475,25915416,1.68,2018,15.57,5829476,30545695,28141520,21183758,27468273,31523732
6372,Malindi,Shela,Mansion,5,3,3604,38214923,3.24,2016,49.72,6807039,47060301,30813997,33671930,31763061,37184027
6373,Kisumu,Lolwe,Villa,3,3,674,29764215,4.62,2014,45.22,6344417,37610003,25013289,36005280,24425567,28458243
6374,Mombasa,Likoni,Villa,1,1,1316,74292695,4.23,2015,19.3,-3907375,59738162,60344532,78776554,69830632,86634797
6375,Nyeri,Kamakwa,Bungalow,6,4,3140,36052059,4.58,2002,10.07,1347232,32303641,36041021,45111601,44621999,30858947
6376,Kericho,Litein,Townhouse,6,1,2396,6760959,2.01,1981,46.76,-576693,8043658,8363677,7839128,5999565,7269907
6377,Machakos,Mlolongo,Mansion,6,4,2421,80541772,1.8,2010,45.65,21155182,67430087,92369601,93044302,99219164,68078206
6378,Thika,Ruiru,Mansion,6,6,1007,23198297,3.91,2004,32.39,-964883,29152609,25260360,23659376,29330078,20117688
6379,Kericho,Motobo,Apartment,6,4,1947,62162414,1.09,1999,44.88,10018899,72982849,77532549,71233995,55496899,52301728
6380,Nyeri,Kamakwa,Bungalow,6,3,555,58433681,1.55,2005,27.77,10599463,60665498,66725190,50407347,52023488,56324468
6381,Nakuru,Kiamunyi,Mansion,5,3,4756,12858361,2.26,2006,39.08,1135251,12110512,12471014,16524046,15429893,15095851
6382,Mombasa,Changamwe,Townhouse,3,2,2549,79157029,1.2,1996,8.19,-7892000,75544816,97573429,94020456,100767088,91623444
6383,Nyeri,King'ong'o,Villa,5,2,2236,27045967,4.19,1994,21.0,-2798451,33772560,31935078,32677591,30967926,24251154
6384,Nyeri,King'ong'o,Mansion,2,2,4835,50344248,3.71,2006,24.62,6496394,59389963,65266785,51064458,42420037,60337662
6385,Kericho,Litein,Villa,2,1,1666,97313946,1.45,2022,0.7,-6776006,124704822,97601274,86167759,94828527,78278639
6386,Nakuru,Naka,Bungalow,5,5,4153,28240284,1.61,1980,15.67,3901726,25901854,28362816,27224306,34609431,36381359
6387,Thika,Kimathi,Villa,5,2,1919,8893317,1.25,2016,28.8,-1340685,8693260,8277456,7490591,10177515,9575418
6388,Eldoret,West Indies,Villa,1,1,1380,63063872,1.6,2009,32.66,4925593,66328157,59026842,57485372,71841517,60468988
6389,Thika,Makongeni,Bungalow,3,3,2766,11653828,1.17,1990,6.1,-505825,14860677,14621959,12677875,12039537,12807656
6390,Nairobi,Runda,Townhouse,1,1,1324,65538911,2.12,1983,14.49,19400882,53430714,60981254,83550590,68768280,76152173
6391,Kisumu,Nyamasaria,Townhouse,6,2,2974,27081544,2.07,2009,13.48,-1672972,24220736,25058027,25528787,23476313,33475273
6392,Eldoret,Annex,Townhouse,1,1,4461,97065881,2.71,1994,28.9,766724,77964771,89485454,116974164,110199797,112290472
6393,Nairobi,Lavington,Apartment,1,1,986,53557873,4.08,2014,23.75,10841500,60768387,61309917,59336052,48066042,59972491
6394,Mombasa,Likoni,Apartment,6,6,2508,79227239,3.99,2021,0.93,21549054,97608907,68366550,68579989,78829260,74109652
6395,Eldoret,Pioneer,Townhouse,1,1,2663,12397804,3.98,1989,41.92,2315821,11878201,13643765,11841816,11641406,15095812
6396,Thika,Ruiru,Mansion,2,1,4384,14964993,3.85,2007,18.66,-1396234,16850295,14140509,18486154,17359919,14862138
6397,Malindi,Ganda,Townhouse,1,1,4086,58635766,3.16,1984,9.43,15236708,68499695,70829889,68541993,75717920,66047026
6398,Thika,Makongeni,Bungalow,5,5,3139,98692067,1.57,2008,32.51,9533694,97863026,112640995,113814008,115749584,92012889
6399,Thika,Kimathi,Villa,1,1,1939,42723103,2.69,2009,8.48,-5882202,52458637,46107314,46214211,55516144,44694030
6400,Mombasa,Likoni,Mansion,1,1,3371,55193596,4.26,2002,24.45,-7813184,59851184,69652837,64568316,64749987,71327477
6401,Mombasa,Bamburi,Townhouse,5,4,2084,9277748,4.46,1990,14.15,-12599,8761399,8359398,7743714,9980372,7784627
6402,Nyeri,King'ong'o,Mansion,3,1,4663,97797984,4.5,2009,43.74,24760700,119716596,96530014,89727890,117164086,115297722
6403,Nakuru,Free Area,Mansion,1,1,4572,35894421,3.52,2014,15.66,9132700,46560630,33541405,31938139,35738915,32454518
6404,Nairobi,Lavington,Villa,6,3,1730,9975953,3.63,1999,48.26,659083,11491743,9763405,11047273,8305106,8956411
6405,Thika,Ruiru,Villa,5,1,4125,68295990,1.36,1985,29.37,1996691,84474774,84033753,72348533,66512782,67490233
6406,Thika,Makongeni,Apartment,2,1,4690,91112257,1.71,2020,33.5,-13800572,91461454,83945163,112322204,101618378,97429735
6407,Nairobi,Karen,Villa,3,3,1599,17403492,3.2,1988,12.54,-848078,20121090,16835825,19065275,15193896,15253185
6408,Nairobi,Westlands,Apartment,5,2,1057,31335770,4.5,1995,24.38,-6235847,30669455,36215737,34312822,33995537,35955955
6409,Malindi,Watamu,Bungalow,1,1,1877,71472367,3.25,2016,45.38,-7758297,70410639,90175378,82459203,81099179,88003423
6410,Mombasa,Nyali,Bungalow,2,2,3364,42630207,3.64,1986,16.03,-6169552,40482570,46519111,37819767,42353083,36708338
6411,Nyeri,Ruring'u,Villa,6,5,663,29866698,3.33,1989,17.41,642069,29294379,38154329,24745296,29712623,25840347
6412,Thika,Ruiru,Villa,6,5,4095,24753469,1.55,2003,37.88,2225665,20725934,27838880,28359982,29268099,27179892
6413,Thika,Makongeni,Mansion,4,2,3633,88028881,1.29,2014,46.36,14138666,106151735,76922151,111367297,101826071,107939931
6414,Thika,Ruiru,Townhouse,1,1,3229,4984185,1.62,2008,33.14,-714551,4637497,4236903,4698549,5415659,5836258
6415,Nyeri,Ruring'u,Mansion,4,2,1063,69908086,2.71,2005,39.9,-2749737,64883349,74669009,70874010,75961521,82053488
6416,Machakos,Kangundo,Villa,2,1,2414,9880255,2.13,2014,2.79,2471232,10134469,9129731,10932495,8284616,12771199
6417,Machakos,Katani,Apartment,1,1,3265,83693943,3.7,1989,3.93,13980406,87911376,88852867,91936391,76158940,105001044
6418,Nairobi,Lavington,Apartment,4,2,2515,82792849,1.17,2020,21.72,943349,68562064,69523765,100380402,105573160,75279482
6419,Nakuru,Free Area,Villa,6,5,4922,60802625,1.78,2008,39.2,7365699,63839161,52587341,51951977,78408491,77438379
6420,Kisumu,Lolwe,Bungalow,6,1,1608,68663088,3.48,2014,8.41,10440598,60706079,69886451,70003614,84321680,63746462
6421,Nyeri,King'ong'o,Apartment,2,1,4670,83458197,3.69,1990,7.98,1434918,78756850,74452283,100439666,83096164,98914988
6422,Nakuru,Kiamunyi,Villa,5,2,2934,98303330,1.15,1995,38.39,10956467,120068811,81792655,123860228,126816376,118174200
6423,Mombasa,Likoni,Villa,3,1,1368,77783545,1.16,1999,41.52,14002586,63883659,83363196,97584746,69832054,86662989
6424,Nyeri,Mathari,Mansion,4,4,3403,98357076,3.98,1994,11.25,-263995,87422600,122650567,127353452,127332932,108227410
6425,Mombasa,Nyali,Villa,5,1,1761,42905120,2.94,2018,48.06,7339583,47255729,47950135,43197877,45391030,52834855
6426,Mombasa,Likoni,Apartment,2,2,3455,24451224,3.18,1998,19.57,321659,29363351,27000715,27682928,24209910,26932940
6427,Nyeri,Mathari,Bungalow,1,1,1148,22794195,2.12,2005,45.53,-2596222,24863900,21811209,21999400,21132459,28409154
6428,Nairobi,Karen,Villa,2,2,2487,29888278,3.79,2004,48.91,-2900880,25376546,30020005,25586289,25739547,34911209
6429,Malindi,Sabaki,Townhouse,1,1,4332,39301203,4.25,2019,37.48,3411143,34074556,47343379,40528245,41342277,34586538
6430,Thika,Kimathi,Villa,2,1,700,52999462,3.4,2009,17.99,4550006,56774943,61421266,44473466,58151389,47638703
6431,Nairobi,Westlands,Mansion,2,1,3153,11324297,4.16,1985,24.8,-1754045,14154314,10369797,11047188,10554488,10138209
6432,Thika,Kimathi,Townhouse,5,4,1085,6803256,4.59,1998,24.45,1622363,6122034,8047651,5573748,8523689,6139946
6433,Nairobi,Westlands,Villa,4,4,3587,57623528,4.43,1981,4.6,5339532,60070387,54100232,71854477,50609182,64305136
6434,Kisumu,Lolwe,Villa,5,5,1773,31138915,2.3,2022,11.83,-201299,28938229,28950239,25387929,39990599,27791851
6435,Mombasa,Bamburi,Villa,1,1,4361,17081960,4.64,2021,36.43,-1996095,15592252,14849832,15543198,15572433,18387282
6436,Malindi,Sabaki,Townhouse,1,1,915,38965689,4.83,2019,30.17,1615552,35055363,34361176,47430935,35177956,49792515
6437,Kericho,Ainamoi,Bungalow,3,3,1214,27735607,2.78,2017,18.42,1300603,35304150,24216972,33717931,29527802,22969024
6438,Malindi,Shela,Villa,5,5,1160,37141449,2.92,1983,4.89,-2242091,46888704,32152360,47987275,35966915,33596000
6439,Mombasa,Likoni,Townhouse,3,2,1829,78748727,3.65,2012,12.22,-6853774,97676294,80679330,74676354,77308362,77166557
6440,Nyeri,Skuta,Bungalow,4,1,3946,29707524,3.55,1998,30.74,5028199,33510267,32989408,35990269,36422588,24253193
6441,Eldoret,Langas,Townhouse,5,1,4407,19018055,2.79,1985,48.12,2176618,21352270,22061091,22817599,22140358,24416919
6442,Nairobi,Lavington,Townhouse,4,1,4733,22227590,2.98,2016,31.63,4919430,28417625,21038851,21953320,27260036,19849309
6443,Thika,Kiganjo,Mansion,1,1,953,41063631,4.8,2007,10.87,6659441,47503840,34502084,51070166,49948737,41409921
6444,Nyeri,Kamakwa,Townhouse,5,2,2663,29922438,4.97,1984,36.28,1060945,38446327,38852341,31490180,38031512,36862550
6445,Kisumu,Nyalenda,Bungalow,2,1,2883,27852864,1.35,1993,10.09,3907189,34543748,30308803,22587470,35204735,34652981
6446,Kericho,Kapsoit,Townhouse,4,2,2454,75511982,1.06,1989,33.9,-12202995,91199887,73483247,89093930,84531759,96969853
6447,Nairobi,Runda,Apartment,1,1,2017,36709183,1.12,1981,7.27,9767218,36084469,45253298,43222873,33326164,38363366
6448,Nyeri,Kamakwa,Mansion,2,1,1186,2181417,1.03,1982,14.27,-343376,1805900,2613097,2448495,2189549,2304524
6449,Kericho,Motobo,Mansion,5,3,4128,3556272,2.47,2021,35.67,-692603,4193886,4133808,2965782,4159372,3611574
6450,Machakos,Athi River,Bungalow,4,1,3134,88574613,1.52,2001,32.15,-8368797,105765470,109471137,86385628,78757476,90969690
6451,Kisumu,Nyalenda,Townhouse,6,6,987,22889261,3.43,1992,27.71,5102488,29515597,20510140,22914855,24505707,23526578
6452,Nakuru,Free Area,Townhouse,1,1,1656,30111584,4.6,1992,1.44,5565001,26287193,30852379,36658370,33838882,29756905
6453,Kericho,Ainamoi,Bungalow,3,3,3506,45484494,1.4,2017,34.37,8231201,55416486,55980309,49877096,51005479,57250185
6454,Thika,Makongeni,Townhouse,3,1,2826,92638129,2.51,1993,10.97,18887010,109374299,112708068,107559699,82012760,105109465
6455,Nyeri,King'ong'o,Townhouse,4,2,4583,69917766,3.92,2006,1.37,-6470682,75521578,56927645,77780889,70384100,74301845
6456,Malindi,Sabaki,Villa,2,2,1597,38814648,1.91,1999,43.22,-2248689,32010976,37670595,45444983,33716529,45635514
6457,Nakuru,Naka,Bungalow,6,5,1000,98092075,3.2,2006,5.88,10470037,89511828,111452335,90370554,108489513,103991880
6458,Nakuru,Free Area,Mansion,3,2,1571,50224250,1.83,2009,15.39,387333,63377744,47273751,65200972,65190639,56255102
6459,Thika,Juja,Bungalow,6,3,2831,70763080,4.08,2000,27.58,-10261102,82271921,71889429,76788012,63962067,63273009
6460,Mombasa,Changamwe,Villa,6,4,4263,33851998,4.18,2010,3.67,-1680056,36685571,35568753,32235950,37150077,32885726
6461,Kericho,Kapsoit,Villa,2,1,1784,55573399,2.12,2002,1.02,11075346,66805016,65476241,50355681,44930863,54400077
6462,Nyeri,King'ong'o,Apartment,4,2,2325,45769325,3.17,2019,7.68,663170,51866228,41993686,48338258,55853471,58332497
6463,Kisumu,Milimani,Mansion,6,5,2589,51582552,1.74,2002,1.09,14872783,55087436,42882139,48213162,51090312,61229296
6464,Malindi,Shela,Mansion,4,3,3654,49664908,2.04,2017,37.66,8959675,41002043,52285892,49681440,41905153,44332385
6465,Nyeri,Skuta,Townhouse,3,2,2849,98946546,4.19,1980,17.67,-12649158,115698497,83743786,108168936,94445101,97233175
6466,Malindi,Watamu,Villa,4,2,3566,85975385,3.94,1983,29.13,-8523755,95493726,79437838,96377576,97921890,78053321
6467,Nyeri,Mathari,Mansion,3,1,2911,39683174,3.44,2005,14.81,-3813059,51176228,32072849,33198476,49007109,33788559
6468,Nyeri,Kamakwa,Villa,6,2,1601,47850840,4.25,2001,35.48,-9478882,59935868,50522776,39310620,50044135,42681042
6469,Nyeri,Skuta,Townhouse,6,1,1609,3785577,4.92,1987,28.18,-564183,4176191,4496227,3458645,4421326,4305580
6470,Kisumu,Nyalenda,Apartment,4,1,1838,16707676,3.34,1994,39.37,4786098,20990929,19919544,18889085,15039911,19226304
6471,Machakos,Mlolongo,Villa,4,4,2889,70693293,4.37,2002,3.54,16963173,85013874,79812912,79527697,88451072,78762781
6472,Mombasa,Mtwapa,Townhouse,5,5,1984,74624968,2.56,2005,41.41,-13104531,64175420,75512138,93045685,88236774,77040059
6473,Mombasa,Bamburi,Apartment,3,3,4977,70903584,4.81,1987,39.7,-2288977,86044676,71975415,66592588,77154394,87447998
6474,Thika,Juja,Mansion,4,1,4691,74851763,2.14,1995,19.28,-841153,61888871,96870240,61028573,80186423,92617011
6475,Kisumu,Nyamasaria,Mansion,2,2,2527,2862362,4.12,2018,23.81,-86535,2745177,2737689,3227696,2717578,2598680
6476,Machakos,Mlolongo,Apartment,2,2,1898,87863964,1.37,2010,22.8,23438755,87654049,94738845,76925391,82528222,85184971
6477,Kericho,Kapsoit,Townhouse,1,1,3688,24929475,1.97,2004,20.83,489336,29826784,25121960,27178720,26561010,23750824
6478,Nakuru,Naka,Mansion,5,2,2333,35896841,3.19,2012,46.92,-6866324,28763807,44084063,35563425,34525384,40400693
6479,Nyeri,Ruring'u,Bungalow,6,5,1041,13152995,4.73,1987,36.39,-499865,13155005,14793807,14207237,15932182,16139599
6480,Nairobi,Kilimani,Apartment,2,1,828,45339815,3.43,2000,14.51,-1760963,37964095,52559423,38167602,46057048,56485934
6481,Nakuru,Kiamunyi,Bungalow,6,6,4710,35320588,1.19,2002,24.88,7230374,39883527,28761587,38812319,40905897,28329784
6482,Nyeri,King'ong'o,Mansion,4,2,2074,79803562,1.57,1987,25.17,4352345,73164438,88086336,90864563,76695250,96722577
6483,Kericho,Litein,Bungalow,2,2,4870,31551056,4.05,1990,28.79,-812020,27132254,32806075,38113959,32268890,40844511
6484,Kericho,Kapsoit,Apartment,1,1,3034,61069990,3.97,2022,31.1,-2854580,68592148,62685566,76258528,69533771,76063035
6485,Nakuru,London,Bungalow,1,1,4856,91780668,2.06,2018,46.81,348305,85231854,83865358,84236738,100615950,111951402
6486,Mombasa,Nyali,Mansion,4,2,1836,31939366,1.52,1986,28.62,-2928077,33180344,29045037,34125796,36327607,28355207
6487,Thika,Juja,Townhouse,5,3,3049,22653449,3.23,1992,37.12,-2654637,25379579,22037909,19567135,21757627,25185112
6488,Eldoret,Annex,Townhouse,2,2,1347,79142093,4.01,1990,45.32,-12326442,91335093,85017638,69589422,86313861,96872081
6489,Kericho,Ainamoi,Villa,3,1,4457,93432932,3.52,2004,5.57,3700409,83017405,114111537,112443445,117028589,110469399
6490,Mombasa,Mtwapa,Villa,1,1,3201,96055046,3.26,2019,21.19,18281526,87861817,118345348,80774650,110351896,82598227
6491,Thika,Ruiru,Bungalow,4,3,1871,54267073,1.8,1995,17.1,-953270,56404255,59790254,45991982,68632045,62516768
6492,Nairobi,Karen,Mansion,5,3,1207,21196887,4.53,2020,38.33,-4223116,17781361,26654783,25210191,21158376,25602834
6493,Mombasa,Likoni,Townhouse,1,1,1364,35526441,4.64,1982,8.96,-3889181,38770373,43237205,40464044,38881302,37257618
6494,Nairobi,Kilimani,Mansion,5,2,4367,47625475,4.39,2002,46.91,2285422,43909501,46558116,38453924,58906553,59547742
6495,Nakuru,London,Villa,6,5,2784,48102346,1.31,1991,3.21,14349303,46364671,51837904,56522070,43966497,57618970
6496,Kericho,Ainamoi,Villa,3,1,1172,22753322,1.88,2005,28.4,280132,25970433,25380943,21761916,19060601,23296580
6497,Mombasa,Nyali,Townhouse,6,4,1405,19618492,3.29,2017,31.86,2976742,16400625,16168167,18856178,16140274,18088937
6498,Nairobi,Runda,Apartment,2,2,545,87617927,1.01,2003,1.8,18544088,82811886,112105774,92963643,100497665,73683385
6499,Machakos,Athi River,Apartment,6,4,1326,15820876,1.41,1994,42.29,1063546,16386433,17113970,17143695,14126529,20425057
6500,Thika,Kiganjo,Townhouse,3,2,4140,53445317,2.1,1989,38.72,3077215,51653657,57585158,63965908,44640126,55705805
6501,Kericho,Litein,Mansion,5,4,3838,62795002,4.32,1993,31.26,10375118,65894376,73628295,71104829,74084598,69411374
6502,Nakuru,Naka,Townhouse,5,2,1614,88564247,2.22,2019,23.71,-16938693,109494700,100169210,77238004,99373163,100421601
6503,Mombasa,Bamburi,Mansion,3,2,1181,16460281,3.47,2003,11.63,4829428,21221901,16959935,19955189,18470294,18896996
6504,Nakuru,Naka,Mansion,1,1,2553,11078661,4.77,1997,46.5,1589711,11528092,10205767,11069295,10425688,12878631
6505,Malindi,Watamu,Bungalow,2,1,2794,46245041,4.35,1980,14.11,372365,53565799,46401855,42591829,42807978,49627608
6506,Eldoret,Kapsoya,Bungalow,6,1,3605,71431289,4.43,1996,48.91,-4741186,63646068,63001295,78711906,71986603,83617133
6507,Thika,Makongeni,Apartment,1,1,1110,81521354,2.33,2009,18.73,18698411,92717997,74841925,76343029,67798262,98915633
6508,Kericho,Kapsoit,Villa,2,1,4356,55060115,2.61,2004,49.45,-5387548,50268832,59264059,65907420,46649821,59056797
6509,Mombasa,Bamburi,Townhouse,2,1,4386,48132860,1.24,2018,24.55,3703845,48227037,49338284,54728448,48611478,40889266
6510,Nakuru,Naka,Villa,5,3,3793,72885205,3.88,1983,7.57,-14318295,69515306,82718129,66084268,65841314,85071971
6511,Thika,Makongeni,Townhouse,2,1,3193,71258510,1.99,2008,22.58,14999581,63670662,74992733,75678360,83750140,68281974
6512,Machakos,Matuu,Apartment,1,1,1976,40554131,1.91,1982,17.95,-8053031,49421817,42446989,40089814,46835181,45918302
6513,Eldoret,Kapsoya,Apartment,4,1,4491,90793535,2.72,1995,28.3,18379093,100683065,108491420,114865869,103220138,78679266
6514,Nakuru,Naka,Mansion,1,1,3186,51319643,1.59,2007,42.98,-5976072,58305834,51535782,56694539,51524946,49948003
